Order ID,Order Date,Ship Date,Segment,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
US-04609,2014-02-19,2014-02-20,Home Office,South,Office Supplies,Storage,1131.31,4,0.0,283.71
US-04609,2014-02-19,2014-02-23,Consumer,West,Office Supplies,Binders,108.74,2,0.0,8.37
US-02143,2014-02-20,2014-02-20,Consumer,Central,Technology,Machines,1402.63,1,0.0,330.91
US-02143,2014-02-20,2014-02-25,Consumer,Central,Office Supplies,Binders,71.75,1,0.3,1.74
US-00001,2014-02-21,2014-02-21,Consumer,East,Office Supplies,Envelopes,112.84,3,0.3,-18.34
US-00001,2014-02-21,2014-02-23,Home Office,West,Technology,Copiers,3630.72,3,0.15,194.93
US-00806,2014-02-21,2014-02-24,Consumer,Central,Office Supplies,Art,171.49,1,0.4,-55.69
US-00806,2014-02-21,2014-02-21,Home Office,East,Furniture,Bookcases,528.93,1,0.0,169.5
US-04277,2014-02-21,2014-02-24,Consumer,Central,Office Supplies,Labels,91.0,4,0.3,4.23
US-00209,2014-02-22,2014-02-24,Corporate,South,Office Supplies,Fasteners,39.99,3,0.0,13.93
US-01034,2014-02-22,2014-02-26,Corporate,South,Technology,Accessories,404.63,3,0.2,-9.1
US-02253,2014-02-22,2014-02-27,Consumer,South,Technology,Accessories,183.52,2,0.0,30.78
US-02724,2014-02-22,2014-02-23,Home Office,West,Office Supplies,Art,12.01,1,0.0,3.94
US-02801,2014-02-22,2014-02-23,Consumer,West,Technology,Accessories,22.39,2,0.2,-1.56
US-03136,2014-02-22,2014-02-22,Consumer,South,Office Supplies,Storage,117.0,1,0.0,14.92
US-03220,2014-02-22,2014-02-28,Corporate,West,Furniture,Furnishings,31.51,1,0.0,4.17
US-03859,2014-02-22,2014-02-26,Home Office,East,Office Supplies,Envelopes,36.16,1,0.15,-1.95
US-01473,2014-02-23,2014-03-01,Corporate,West,Technology,Accessories,268.7,1,0.2,28.95
US-02835,2014-02-23,2014-03-01,Home Office,South,Furniture,Tables,2935.37,2,0.2,-83.71
US-00434,2014-02-24,2014-02-27,Home Office,East,Technology,Copiers,1968.84,2,0.15,1.33
US-00434,2014-02-24,2014-03-02,Consumer,West,Technology,Phones,191.19,1,0.15,41.04
US-00434,2014-02-24,2014-03-01,Consumer,Central,Furniture,Chairs,1925.51,4,0.0,100.82
US-03768,2014-02-24,2014-02-27,Corporate,East,Furniture,Chairs,461.67,1,0.1,64.13
US-03768,2014-02-24,2014-03-02,Home Office,South,Office Supplies,Supplies,94.4,3,0.2,-1.82
US-00350,2014-02-25,2014-02-25,Consumer,West,Technology,Accessories,342.06,1,0.0,45.94
US-00350,2014-02-25,2014-02-26,Home Office,East,Office Supplies,Binders,67.62,1,0.0,19.26
US-01016,2014-02-25,2014-02-26,Home Office,East,Technology,Accessories,100.01,5,0.4,-12.46
US-02377,2014-02-25,2014-02-26,Corporate,East,Office Supplies,Appliances,1722.97,3,0.0,270.0
US-02377,2014-02-25,2014-02-25,Consumer,West,Furniture,Tables,632.34,1,0.0,98.25
US-02377,2014-02-25,2014-03-03,Consumer,South,Furniture,Furnishings,396.01,4,0.0,30.56
US-04439,2014-02-25,2014-03-03,Corporate,South,Furniture,Furnishings,128.99,3,0.0,33.74
US-04439,2014-02-25,2014-03-03,Home Office,Central,Office Supplies,Paper,154.08,1,0.2,16.49
US-02868,2014-02-26,2014-03-01,Corporate,East,Office Supplies,Labels,120.33,4,0.4,-39.46
US-02868,2014-02-26,2014-03-01,Home Office,South,Technology,Machines,3446.63,5,0.0,775.88
US-04640,2014-02-26,2014-03-01,Home Office,East,Office Supplies,Fasteners,39.17,4,0.5,-3.27
US-01423,2014-02-27,2014-03-03,Home Office,West,Office Supplies,Labels,91.17,4,0.0,29.95
US-01423,2014-02-27,2014-03-02,Home Office,West,Furniture,Tables,863.97,1,0.2,65.9
US-02427,2014-02-27,2014-02-28,Home Office,South,Technology,Copiers,1062.09,1,0.0,157.15
US-03743,2014-02-27,2014-03-04,Consumer,Central,Technology,Machines,308.22,1,0.0,92.38
US-00712,2014-02-28,2014-02-28,Corporate,East,Technology,Copiers,3825.38,2,0.0,952.6
US-00762,2014-02-28,2014-03-01,Home Office,East,Office Supplies,Appliances,732.59,1,0.0,168.17
US-03089,2014-02-28,2014-03-06,Home Office,East,Furniture,Tables,1296.33,2,0.0,152.58
US-03896,2014-02-28,2014-03-02,Consumer,West,Technology,Machines,1380.94,2,0.1,230.49
US-00412,2014-03-01,2014-03-01,Home Office,East,Technology,Machines,1019.8,1,0.15,207.9
US-03222,2014-03-01,2014-03-01,Home Office,South,Technology,Copiers,4427.86,3,0.0,1473.58
US-03827,2014-03-01,2014-03-03,Corporate,Central,Office Supplies,Appliances,219.4,1,0.2,-28.44
US-03827,2014-03-01,2014-03-04,Consumer,Central,Furniture,Bookcases,734.91,2,0.0,224.14
US-04043,2014-03-01,2014-03-02,Consumer,Central,Furniture,Bookcases,352.58,1,0.0,91.26
US-04043,2014-03-01,2014-03-07,Home Office,South,Office Supplies,Fasteners,7.75,2,0.5,-2.07
US-04043,2014-03-01,2014-03-07,Home Office,West,Furniture,Bookcases,193.19,1,0.0,35.79
US-04104,2014-03-01,2014-03-02,Consumer,South,Technology,Accessories,1409.03,4,0.0,439.29
US-04104,2014-03-01,2014-03-05,Home Office,West,Furniture,Tables,1039.3,1,0.0,338.0
US-00483,2014-03-02,2014-03-02,Consumer,East,Technology,Machines,4035.8,3,0.0,873.15
US-00644,2014-03-02,2014-03-08,Consumer,West,Office Supplies,Binders,136.4,2,0.1,11.03
US-01275,2014-03-02,2014-03-03,Consumer,Central,Technology,Phones,2848.03,5,0.0,846.26
US-01360,2014-03-02,2014-03-06,Corporate,Central,Technology,Accessories,146.86,5,0.1,39.46
US-03067,2014-03-02,2014-03-07,Consumer,South,Office Supplies,Fasteners,5.79,2,0.0,1.83
US-01349,2014-03-03,2014-03-08,Corporate,East,Office Supplies,Appliances,1268.24,3,0.4,106.46
US-01349,2014-03-03,2014-03-06,Consumer,West,Furniture,Furnishings,221.1,1,0.4,-32.23
US-01702,2014-03-03,2014-03-04,Home Office,South,Furniture,Tables,907.66,1,0.0,107.65
US-01974,2014-03-03,2014-03-06,Consumer,South,Office Supplies,Fasteners,6.01,2,0.0,1.27
US-02777,2014-03-03,2014-03-05,Home Office,West,Furniture,Bookcases,1601.03,3,0.0,221.42
US-02777,2014-03-03,2014-03-05,Corporate,South,Furniture,Bookcases,455.72,1,0.0,38.16
US-02777,2014-03-03,2014-03-06,Consumer,Central,Office Supplies,Appliances,219.82,1,0.0,74.89
US-03824,2014-03-03,2014-03-08,Consumer,West,Office Supplies,Supplies,106.4,2,0.0,12.31
US-00938,2014-03-04,2014-03-08,Home Office,West,Technology,Copiers,348.74,1,0.4,-118.55
US-00938,2014-03-04,2014-03-08,Home Office,West,Office Supplies,Appliances,2904.98,5,0.0,731.05
US-02078,2014-03-04,2014-03-08,Corporate,West,Furniture,Tables,1044.74,2,0.0,326.91
US-02078,2014-03-04,2014-03-04,Home Office,West,Furniture,Chairs,1255.5,2,0.0,311.99
US-03027,2014-03-04,2014-03-09,Home Office,South,Office Supplies,Fasteners,26.88,1,0.0,7.26
US-00328,2014-03-05,2014-03-10,Home Office,East,Furniture,Tables,942.28,1,0.0,291.52
US-02181,2014-03-05,2014-03-10,Corporate,West,Technology,Accessories,79.72,1,0.0,5.57
US-02241,2014-03-05,2014-03-10,Corporate,East,Office Supplies,Storage,453.34,3,0.1,8.27
US-02241,2014-03-05,2014-03-05,Consumer,South,Technology,Machines,1436.35,1,0.0,114.11
US-02671,2014-03-05,2014-03-08,Home Office,West,Technology,Phones,624.57,1,0.1,48.08
US-02671,2014-03-05,2014-03-10,Corporate,West,Technology,Phones,280.73,2,0.1,2.38
US-02671,2014-03-05,2014-03-11,Corporate,South,Technology,Machines,6403.29,5,0.5,-2091.35
US-04040,2014-03-05,2014-03-05,Consumer,East,Technology,Copiers,1533.24,1,0.0,451.3
US-04599,2014-03-05,2014-03-08,Consumer,South,Technology,Accessories,314.32,1,0.0,28.08
US-04599,2014-03-05,2014-03-06,Corporate,Central,Technology,Phones,1427.5,2,0.0,332.52
US-04630,2014-03-05,2014-03-07,Corporate,East,Office Supplies,Binders,26.97,1,0.0,6.21
US-04630,2014-03-05,2014-03-05,Home Office,South,Furniture,Chairs,561.45,1,0.0,87.45
US-04630,2014-03-05,2014-03-08,Corporate,East,Office Supplies,Storage,1474.45,5,0.0,424.74
US-04641,2014-03-05,2014-03-08,Home Office,West,Furniture,Bookcases,443.43,3,0.0,58.98
US-00285,2014-03-06,2014-03-12,Consumer,Central,Furniture,Chairs,633.98,1,0.0,68.25
US-00293,2014-03-06,2014-03-10,Consumer,West,Technology,Phones,154.09,2,0.0,30.35
US-00632,2014-03-07,2014-03-09,Consumer,South,Furniture,Furnishings,1114.15,5,0.0,143.03
US-01242,2014-03-07,2014-03-07,Corporate,South,Furniture,Chairs,593.87,1,0.0,102.61
US-01242,2014-03-07,2014-03-07,Corporate,Central,Technology,Phones,75.52,1,0.0,11.33
US-01437,2014-03-07,2014-03-10,Consumer,East,Technology,Copiers,1367.19,2,0.0,437.35
US-01437,2014-03-07,2014-03-07,Consumer,South,Office Supplies,Supplies,102.76,2,0.0,19.76
US-01437,2014-03-07,2014-03-09,Corporate,South,Furniture,Furnishings,77.74,1,0.1,0.7
US-03908,2014-03-07,2014-03-10,Home Office,South,Technology,Machines,1765.65,2,0.2,-47.08
US-00601,2014-03-08,2014-03-10,Consumer,East,Office Supplies,Paper,315.21,2,0.0,96.74
US-00651,2014-03-08,2014-03-14,Consumer,Central,Furniture,Furnishings,446.25,1,0.0,131.66
US-00651,2014-03-08,2014-03-08,Consumer,South,Office Supplies,Appliances,384.36,5,0.3,-19.16
US-02700,2014-03-08,2014-03-11,Corporate,South,Technology,Copiers,829.13,1,0.0,243.54
US-02700,2014-03-08,2014-03-13,Corporate,East,Office Supplies,Art,163.41,1,0.0,50.03
US-02920,2014-03-08,2014-03-10,Home Office,Central,Furniture,Chairs,624.67,2,0.0,205.38
US-02920,2014-03-08,2014-03-10,Home Office,West,Furniture,Tables,3550.46,3,0.0,268.36
US-03032,2014-03-08,2014-03-13,Home Office,Central,Office Supplies,Binders,375.66,5,0.0,115.78
US-03032,2014-03-08,2014-03-12,Corporate,South,Furniture,Chairs,554.46,1,0.0,87.4
US-04371,2014-03-08,2014-03-08,Home Office,Central,Technology,Copiers,3455.43,2,0.1,122.24
US-04749,2014-03-08,2014-03-10,Home Office,West,Office Supplies,Paper,60.87,1,0.15,6.82
US-04749,2014-03-08,2014-03-12,Home Office,Central,Technology,Phones,614.23,2,0.15,-41.35
US-04749,2014-03-08,2014-03-08,Corporate,East,Office Supplies,Appliances,513.92,1,0.0,145.09
US-00351,2014-03-09,2014-03-14,Consumer,East,Furniture,Bookcases,1797.96,3,0.0,296.57
US-00351,2014-03-09,2014-03-12,Home Office,Central,Office Supplies,Envelopes,5.55,1,0.2,-0.55
US-02411,2014-03-09,2014-03-09,Home Office,South,Technology,Phones,834.74,1,0.0,195.78
US-02723,2014-03-09,2014-03-10,Corporate,South,Technology,Copiers,653.29,1,0.0,95.18
US-02723,2014-03-09,2014-03-11,Consumer,South,Furniture,Chairs,296.98,1,0.0,102.83
US-01801,2014-03-10,2014-03-10,Corporate,Central,Furniture,Furnishings,370.89,2,0.5,8.12
US-02465,2014-03-10,2014-03-12,Corporate,South,Furniture,Bookcases,91.85,1,0.0,26.23
US-02588,2014-03-10,2014-03-14,Consumer,Central,Technology,Copiers,948.3,3,0.2,-67.28
US-02588,2014-03-10,2014-03-14,Consumer,Central,Office Supplies,Binders,126.05,2,0.0,16.28
US-02588,2014-03-10,2014-03-16,Home Office,East,Technology,Machines,394.55,1,0.0,24.21
US-02825,2014-03-10,2014-03-15,Corporate,South,Furniture,Furnishings,767.46,4,0.1,87.96
US-00611,2014-03-11,2014-03-11,Home Office,South,Office Supplies,Fasteners,40.87,4,0.1,10.83
US-00670,2014-03-11,2014-03-13,Home Office,East,Office Supplies,Appliances,792.15,1,0.2,78.42
US-01396,2014-03-11,2014-03-14,Corporate,South,Office Supplies,Paper,61.49,4,0.0,13.38
US-01396,2014-03-11,2014-03-17,Home Office,Central,Office Supplies,Labels,16.88,2,0.0,4.04
US-02245,2014-03-11,2014-03-12,Home Office,Central,Office Supplies,Art,547.07,3,0.15,62.8
US-04308,2014-03-11,2014-03-15,Home Office,East,Technology,Copiers,1115.94,2,0.5,-100.22
US-02441,2014-03-12,2014-03-17,Home Office,Central,Technology,Phones,914.01,5,0.2,-128.2
US-02441,2014-03-12,2014-03-12,Consumer,Central,Furniture,Furnishings,1476.22,3,0.0,82.02
US-02603,2014-03-12,2014-03-17,Home Office,Central,Office Supplies,Paper,23.93,1,0.0,4.99
US-04403,2014-03-12,2014-03-14,Home Office,South,Office Supplies,Envelopes,123.35,3,0.0,20.89
US-03491,2014-03-13,2014-03-13,Corporate,Central,Office Supplies,Art,222.17,1,0.0,51.47
US-04006,2014-03-13,2014-03-14,Corporate,West,Furniture,Bookcases,608.5,2,0.1,30.93
US-04006,2014-03-13,2014-03-19,Consumer,Central,Technology,Phones,336.25,1,0.0,72.4
US-02614,2014-03-14,2014-03-18,Home Office,West,Office Supplies,Labels,163.93,5,0.0,19.08
US-03920,2014-03-14,2014-03-19,Corporate,East,Technology,Accessories,791.73,2,0.15,-66.09
US-01760,2014-03-16,2014-03-20,Consumer,West,Technology,Accessories,114.54,1,0.4,-0.06
US-04534,2014-03-16,2014-03-17,Home Office,South,Technology,Copiers,3609.56,2,0.15,-119.0
US-04534,2014-03-16,2014-03-19,Consumer,West,Technology,Phones,557.65,1,0.0,75.2
US-04458,2014-03-17,2014-03-17,Consumer,Central,Technology,Accessories,262.23,1,0.1,43.29
US-01599,2014-03-18,2014-03-22,Corporate,East,Furniture,Furnishings,469.36,3,0.0,156.36
US-01969,2014-03-18,2014-03-24,Corporate,East,Technology,Copiers,3360.05,2,0.0,280.36
US-01969,2014-03-18,2014-03-22,Consumer,West,Technology,Machines,1334.12,1,0.1,129.49
US-04903,2014-03-18,2014-03-21,Consumer,Central,Technology,Accessories,331.57,1,0.1,75.76
US-00367,2014-03-19,2014-03-19,Home Office,West,Furniture,Tables,3046.05,3,0.0,156.48
US-00367,2014-03-19,2014-03-20,Home Office,Central,Office Supplies,Art,1300.96,5,0.0,246.23
US-01147,2014-03-19,2014-03-24,Corporate,South,Furniture,Tables,5006.98,5,0.0,415.44
US-04664,2014-03-19,2014-03-20,Consumer,West,Technology,Accessories,33.82,1,0.0,3.45
US-04675,2014-03-19,2014-03-20,Home Office,South,Office Supplies,Storage,280.05,1,0.0,92.96
US-04769,2014-03-19,2014-03-19,Corporate,West,Office Supplies,Supplies,165.64,3,0.0,12.3
US-00984,2014-03-20,2014-03-22,Corporate,West,Office Supplies,Supplies,42.87,1,0.1,2.9
US-00984,2014-03-20,2014-03-21,Corporate,South,Office Supplies,Labels,29.65,1,0.0,1.82
US-00984,2014-03-20,2014-03-23,Home Office,Central,Technology,Copiers,1734.47,1,0.0,359.17
US-01781,2014-03-20,2014-03-23,Consumer,East,Technology,Copiers,4216.19,3,0.2,481.8
US-02354,2014-03-20,2014-03-21,Home Office,Central,Furniture,Bookcases,1619.07,5,0.0,88.97
US-03431,2014-03-20,2014-03-21,Home Office,East,Furniture,Tables,2103.88,5,0.0,351.46
US-03431,2014-03-20,2014-03-24,Home Office,Central,Furniture,Furnishings,165.78,1,0.15,9.56
US-02759,2014-03-21,2014-03-22,Home Office,South,Office Supplies,Labels,69.93,2,0.15,12.21
US-02759,2014-03-21,2014-03-21,Consumer,Central,Technology,Copiers,632.42,1,0.0,43.78
US-04214,2014-03-21,2014-03-27,Corporate,Central,Office Supplies,Supplies,30.8,1,0.0,3.94
US-00256,2014-03-22,2014-03-22,Consumer,East,Office Supplies,Binders,29.53,1,0.4,-3.78
US-00256,2014-03-22,2014-03-26,Consumer,East,Office Supplies,Fasteners,72.89,5,0.2,-8.39
US-00317,2014-03-22,2014-03-24,Consumer,Central,Furniture,Bookcases,1410.09,4,0.15,61.05
US-00317,2014-03-22,2014-03-26,Home Office,East,Office Supplies,Appliances,763.18,2,0.0,152.79
US-00317,2014-03-22,2014-03-23,Consumer,South,Office Supplies,Supplies,88.58,2,0.0,20.12
US-00816,2014-03-22,2014-03-25,Corporate,South,Technology,Phones,1366.04,3,0.0,473.1
US-00942,2014-03-22,2014-03-22,Corporate,East,Office Supplies,Appliances,415.01,2,0.1,46.96
US-02058,2014-03-22,2014-03-27,Corporate,West,Office Supplies,Storage,138.16,1,0.3,-34.42
US-02675,2014-03-22,2014-03-22,Home Office,East,Technology,Accessories,351.86,1,0.15,-5.21
US-04395,2014-03-22,2014-03-22,Consumer,West,Technology,Accessories,311.36,2,0.0,95.93
US-00045,2014-03-23,2014-03-23,Home Office,Central,Office Supplies,Labels,2.98,1,0.1,0.65
US-00779,2014-03-23,2014-03-23,Corporate,West,Furniture,Tables,5689.02,4,0.1,1060.74
US-00779,2014-03-23,2014-03-25,Consumer,Central,Technology,Copiers,1889.24,5,0.2,94.08
US-00866,2014-03-23,2014-03-25,Corporate,South,Furniture,Tables,5226.08,5,0.0,1572.51
US-00866,2014-03-23,2014-03-27,Home Office,South,Office Supplies,Storage,666.86,4,0.1,95.98
US-02217,2014-03-26,2014-03-31,Corporate,West,Technology,Accessories,1294.94,4,0.0,160.01
US-02217,2014-03-26,2014-04-01,Consumer,Central,Office Supplies,Envelopes,16.72,1,0.1,0.49
US-00153,2014-03-27,2014-03-27,Home Office,East,Office Supplies,Storage,396.11,1,0.2,52.97
US-02049,2014-03-27,2014-03-28,Corporate,Central,Office Supplies,Labels,27.25,1,0.15,5.96
US-04457,2014-03-27,2014-03-27,Consumer,South,Office Supplies,Appliances,1823.42,3,0.0,151.65
US-00551,2014-03-28,2014-03-31,Home Office,East,Office Supplies,Binders,21.61,1,0.0,3.37
US-00551,2014-03-28,2014-03-30,Consumer,Central,Furniture,Furnishings,458.74,1,0.0,128.41
US-02768,2014-03-28,2014-03-30,Corporate,Central,Office Supplies,Art,31.58,1,0.3,-7.95
US-02768,2014-03-28,2014-04-03,Corporate,West,Office Supplies,Paper,437.03,4,0.0,97.28
US-04924,2014-03-28,2014-03-28,Consumer,Central,Technology,Phones,1265.22,2,0.4,-69.68
US-03988,2014-03-29,2014-04-03,Home Office,East,Furniture,Tables,550.95,1,0.1,61.46
US-03522,2014-03-30,2014-03-30,Home Office,East,Technology,Copiers,693.74,2,0.0,224.65
US-03522,2014-03-30,2014-03-30,Home Office,South,Technology,Copiers,4754.03,3,0.0,1600.82
US-04683,2014-03-30,2014-04-04,Consumer,Central,Furniture,Chairs,249.85,4,0.0,52.57
US-00087,2014-03-31,2014-04-04,Corporate,West,Office Supplies,Labels,15.57,1,0.0,3.85
US-00087,2014-03-31,2014-04-05,Consumer,West,Office Supplies,Labels,15.39,1,0.1,3.1
US-00175,2014-03-31,2014-04-03,Corporate,Central,Office Supplies,Supplies,145.66,3,0.0,29.37
US-00563,2014-03-31,2014-04-02,Home Office,Central,Technology,Phones,2423.55,3,0.2,168.38
US-00563,2014-03-31,2014-04-02,Corporate,West,Furniture,Bookcases,758.7,2,0.4,30.75
US-00860,2014-03-31,2014-04-01,Corporate,South,Furniture,Chairs,458.52,2,0.15,109.05
US-00860,2014-03-31,2014-04-05,Corporate,South,Technology,Accessories,459.01,3,0.0,95.27
US-01538,2014-03-31,2014-04-03,Corporate,Central,Technology,Copiers,2539.72,2,0.0,467.72
US-01538,2014-03-31,2014-04-01,Consumer,East,Furniture,Tables,3105.99,3,0.0,172.09
US-04068,2014-03-31,2014-04-04,Corporate,South,Office Supplies,Paper,344.33,5,0.0,63.13
US-04354,2014-03-31,2014-04-05,Home Office,South,Furniture,Chairs,1095.06,5,0.0,323.08
US-01732,2014-04-01,2014-04-05,Corporate,West,Technology,Machines,3890.8,3,0.0,761.34
US-02506,2014-04-01,2014-04-06,Corporate,East,Furniture,Bookcases,688.16,2,0.0,226.79
US-02506,2014-04-01,2014-04-01,Corporate,West,Office Supplies,Paper,139.8,1,0.0,26.24
US-04382,2014-04-01,2014-04-05,Corporate,Central,Technology,Phones,1139.19,2,0.0,243.7
US-04382,2014-04-01,2014-04-06,Home Office,East,Office Supplies,Envelopes,22.21,1,0.0,2.98
US-04715,2014-04-01,2014-04-07,Corporate,East,Furniture,Furnishings,939.0,2,0.0,76.5
US-04956,2014-04-01,2014-04-07,Corporate,Central,Office Supplies,Art,397.48,2,0.0,29.02
US-01079,2014-04-03,2014-04-08,Consumer,East,Furniture,Chairs,613.93,4,0.0,30.71
US-01079,2014-04-03,2014-04-09,Consumer,Central,Technology,Phones,1992.54,5,0.0,225.92
US-03487,2014-04-03,2014-04-04,Consumer,East,Technology,Machines,2199.88,5,0.0,723.29
US-03487,2014-04-03,2014-04-09,Corporate,East,Office Supplies,Supplies,57.54,1,0.15,-2.86
US-03487,2014-04-03,2014-04-04,Corporate,South,Technology,Accessories,103.55,1,0.0,22.76
US-03684,2014-04-03,2014-04-06,Consumer,East,Office Supplies,Labels,101.08,4,0.0,7.77
US-00529,2014-04-04,2014-04-07,Home Office,South,Office Supplies,Labels,21.75,2,0.15,3.84
US-00684,2014-04-04,2014-04-05,Consumer,East,Furniture,Tables,2690.45,3,0.0,916.04
US-04139,2014-04-04,2014-04-04,Consumer,East,Furniture,Chairs,1243.33,3,0.0,283.25
US-01485,2014-04-05,2014-04-05,Home Office,South,Technology,Copiers,3624.63,4,0.1,540.23
US-00440,2014-04-06,2014-04-09,Corporate,East,Office Supplies,Supplies,344.3,4,0.1,9.54
US-01575,2014-04-06,2014-04-07,Consumer,Central,Technology,Copiers,7004.95,5,0.0,2005.08
US-01575,2014-04-06,2014-04-06,Home Office,East,Furniture,Chairs,303.14,5,0.0,88.41
US-01049,2014-04-07,2014-04-07,Corporate,Central,Technology,Phones,2153.07,3,0.0,388.57
US-02512,2014-04-07,2014-04-11,Home Office,East,Office Supplies,Paper,96.96,1,0.0,14.65
US-02512,2014-04-07,2014-04-10,Corporate,South,Technology,Accessories,1081.84,3,0.0,188.25
US-00506,2014-04-08,2014-04-14,Home Office,West,Office Supplies,Supplies,42.11,1,0.0,2.16
US-01836,2014-04-08,2014-04-11,Consumer,Central,Office Supplies,Paper,142.42,1,0.1,16.7
US-02013,2014-04-08,2014-04-12,Consumer,East,Office Supplies,Binders,57.06,1,0.0,19.66
US-02013,2014-04-08,2014-04-14,Consumer,West,Office Supplies,Storage,158.18,1,0.0,20.59
US-02990,2014-04-08,2014-04-10,Consumer,West,Office Supplies,Art,165.43,1,0.0,50.62
US-00767,2014-04-09,2014-04-12,Consumer,East,Office Supplies,Binders,261.16,4,0.0,44.14
US-00452,2014-04-10,2014-04-10,Corporate,East,Office Supplies,Fasteners,21.38,3,0.0,4.58
US-00859,2014-04-10,2014-04-13,Home Office,South,Technology,Accessories,155.66,2,0.2,-19.02
US-00859,2014-04-10,2014-04-11,Consumer,East,Technology,Copiers,1067.86,1,0.0,291.91
US-01011,2014-04-10,2014-04-16,Consumer,East,Office Supplies,Binders,79.81,4,0.3,8.13
US-04479,2014-04-10,2014-04-16,Consumer,South,Office Supplies,Art,43.02,2,0.2,4.05
US-04479,2014-04-10,2014-04-14,Corporate,Central,Technology,Accessories,777.26,3,0.15,29.93
US-04934,2014-04-10,2014-04-13,Home Office,West,Technology,Phones,2658.47,3,0.0,448.53
US-00900,2014-04-11,2014-04-14,Corporate,East,Technology,Machines,2493.8,2,0.4,-390.04
